"Radiative Forcing (Wm?)

 

0.6

0.5

0.4

0.3

0.2

0.1

0

 

 

1990

2000

2010

2020
Year

2030

2040

2050
"	Figure
"The climate impacts of different anthropogenic emissions can
be compared using the concept of radiative forcing. The best
estimate of the radiative forcing in 1992 by aircraft is 0.05 Wm?
or about 3.5% of the total radiative forcing by all anthropogenic
activities. For the reference scenario (Fal), the radiative forcing
by aircraft in 2050 is 0.19 Wn? or 5% of the radiative forcing
in the mid-range IS92a scenario (3.8 times the value in 1992).
According to the range of scenarios considered here, the forcing
is projected to grow to 0.13 to 0.56 Wm in 2050, which is a
factor of 1.5 less to a factor of 3 greater than that for Fal and
from 2.6 to 11 times the value in 1992. These estimates of
forcing combine the effects from changes in concentrations of
carbon dioxide, ozone, methane, water vapour, line-shaped
contrails, and aerosols, but do not include possible changes in
cirrus clouds.
"	Text
"What are the Current and Future Impacts
of Supersonic Aviation on Radiative Forcing
and UV Radiation?
"	List
"clouds) for all scenarios in this report is a factor of 2 to 4 larger
than the forcing by aircraft carbon dioxide alone. The overall
radiative forcing for the sum of all human activities is estimated
to be at most a factor of 1.5 larger than that of carbon dioxide alone.
"	Text
"The emissions of NO, cause changes in methane and ozone,
with influence on radiative forcing estimated to be of similar
magnitude but of opposite sign. However, as noted above, the
geographical distribution of the aircraft ozone forcing is far
more regional than that of the aircraft methane forcing.
"	Text
"The effect of introducing a civil supersonic fleet to form the
combined fleet (FalH) is also to reduce stratospheric ozone
and increase erythemal dose rate. The maximum calculated
effect is at 45°N where, in July, the ozone column change in
2050 from the combined subsonic and supersonic fleet relative
to no aircraft is -0.4%. The effect on the ozone column of the
supersonic component by itself is -1.3% while the subsonic
component is +0.9%.
"	Text
"The effect of aircraft on climate is superimposed on that caused
by other anthropogenic emissions of greenhouse gases and
particles, and on the background natural variability. The radiative
forcing from aviation is about 3.5% of the total radiative forcing
in 1992. It has not been possible to separate the influence on
global climate change of aviation (or any other sector with
similar radiative forcing) from all other anthropogenic activities.
Aircraft contribute to global change approximately in proportion
to their contribution to radiative forcing.
"	Text
"The combined fleet would change the erythemal dose rate at
45°N in July by +0.3% compared to the 2050 atmosphere
without aircraft. The two-thirds uncertainty range for the
combined fleet is -1.7% to +3.3%. This may be compared to
the projected change of —1.3% for Fal. Flying higher leads to
larger ozone column decreases, while flying lower leads to
smaller ozone column decreases and may even result in an
ozone column increase for flight in the lowermost stratosphere.
In addition, emissions from supersonic aircraft in the Northern
Hemisphere stratosphere may be transported to the Southern
Hemisphere where they cause ozone depletion.
"	Text
"For the reference scenario (Fal), the change in erythemal dose
rate at 45°N in July in 2050 compared to a simulation with no air-
craft is —1.3% (with a two-thirds uncertainty range from —0.7 to
—2.6%). For comparison, the calculated change in the erythemal
dose rate due to changes in the concentrations of trace species,
other than those from aircraft, between 1970 to 2050 at 45°N is
about —3%, a decrease that is the net result of two opposing
effects: (1) the incomplete recovery of stratospheric ozone to 1970
levels because of the persistence of long-lived halogen-containing
compounds, and (2) increases in projected surface emissions of
shorter lived pollutants that produce ozone in the troposphere.
"	Text
"Ozone, most of which resides in the stratosphere, provides a
shield against solar ultraviolet radiation. The erythemal dose
rate, defined as UV irradiance weighted according to how
effectively it causes sunburn, is estimated to be decreased by
aircraft in 1992 by about 0.5% at 45°N in July. For comparison,
the calculated increase in the erythemal dose rate due to
observed ozone depletion is about 4% over the period 1970 to
1992 at 45°N in July.? The net effect of subsonic aircraft
appears to be an increase in column ozone and a decrease in
UV radiation, which is mainly due to aircraft NO, emissions.
Much smaller changes in UV radiation are associated with
aircraft contrails, aerosols, and induced cloudiness. In the
Southern Hemisphere, the calculated effects of aircraft emission
on the erythemal dose rate are about a factor of 4 lower than for
the Northern Hemisphere.
"	Text
"One possibility for the future is the development of a fleet of
second generation supersonic, high speed civil transport
(HSCT) aircraft, although there is considerable uncertainty
whether any such fleet will be developed. These supersonic
aircraft are projected to cruise at an altitude of about 19 km,
about 8 km higher than subsonic aircraft, and to emit carbon
dioxide, water vapour, NO,, SO,, and soot into the stratos-
phere. NO,, water vapour, and SO, from supersonic aircraft
emissions all contribute to changes in stratospheric ozone. The
radiative forcing of civil supersonic aircraft is estimated to be
about a factor of 5 larger than that of the displaced subsonic
aircraft in the FalH scenario. The calculated radiative forcing
of supersonic aircraft depends on the treatment of water vapour
and ozone in models. This effect is difficult to simulate in
current models and so is highly uncertain.
"	Text
"Scenario FalH considers the addition of a fleet of civil
supersonic aircraft that was assumed to begin operation in the
year 2015 and grow to a maximum of | 000 aircraft by the year
2040. For reference, the civil subsonic fleet at the end of the
year 1997 contained approximately 12 000 aircraft. In this
scenario, the aircraft are designed to cruise at Mach 2.4, and
new technologies are assumed that maintain emissions of 5 g
NO, per kg fuel (lower than today’s civil supersonic aircraft
which have emissions of about 22 g NO, per kg fuel). These
supersonic aircraft are assumed to replace part of the subsonic
fleet (11%, in terms of emissions in scenario Fal). Supersonic
aircraft consume more than twice the fuel per passenger-km
compared to subsonic aircraft. By the year 2050, the combined
fleet (scenario FalH) is projected to add a further 0.08 Wm?
(42%) to the 0.19 Wm radiative forcing from scenario
Fal (see Figure 4). Most of this additional forcing is due to
accumulation of stratospheric water vapour.
"	Text
"Radiative Forcing from Aircraft in 2050
with Supersonic Fleet
"	Text
"What are the Options
to Reduce Emissions and Impacts?
"	List
"There would not appear to be any practical alternatives to
kerosene-based fuels for commercial jet aircraft for the next
"	Text
"for air transport. Mitigation options for water vapour and
cloudiness have not been fully addressed.
"	Text
"Technology advances have substantially reduced most emissions
per passenger-km. However, there is potential for further
improvements. Any technological change may involve a balance
among a range of environmental impacts.
"	Text
"Future engine and airframe design involves a complex decision-
making process and a balance of considerations among many
factors (e.g., carbon dioxide emissions, NO, emissions at
ground level, NO, emissions at altitude, water vapour emis-
sions, contrail/cirrus production, and noise). These aspects have
not been adequately characterized or quantified in this report.
"	Text
"Safety of operation, operational and environmental performance,
and costs are dominant considerations for the aviation industry
when assessing any new aircraft purchase or potential engi-
neering or operational changes. The typical life expectancy of
an aircraft is 25 to 35 years. These factors have to be taken into
account when assessing the rate at which technology advances
and policy options related to technology can reduce aviation
emissions.
"	Text
"Internationally, substantial engine research programmes are in
progress, with goals to reduce Landing and Take-off cycle (LTO)
emissions of NO, by up to 70% from today’s regulatory standards,
while also improving engine fuel consumption by 8 to 10%,
over the most recently produced engines, by about 2010.
Reduction of NO, emissions would also be achieved at cruise
altitude, though not necessarily by the same proportion as for
LTO. Assuming that the goals can be achieved, the transfer of
this technology to significant numbers of newly produced aircraft
will take longer—typically a decade. Research programmes
addressing NO, emissions from supersonic aircraft are also in
progress.
"	Text
"Subsonic aircraft being produced today are about 70% more
fuel efficient per passenger-km than 40 years ago. The majority
of this gain has been achieved through engine improvements
and the remainder from airframe design improvement. A 20%
improvement in fuel efficiency is projected by 2015 and a 40 to
50% improvement by 2050 relative to aircraft produced today.
The 2050 scenarios developed for this report already incorpo-
rate these fuel efficiency gains when estimating fuel use and
emissions. Engine efficiency improvements reduce the specific
fuel consumption and most types of emissions; however,
contrails may increase and, without advances in combuster
technology, NO, emissions may also increase.
"	Text
"Radiative Forcing (Wm?)

with supersonic Fieet

 

0.5

0.4

0.3

0.2

0.1

lM Supersonic Fleet

@ Subsonic Fleet

_ Combined Fleet

a ;
CO;

oT
from NO,

Direct
Sulfate

 

H,O Contrails Cirrus
Clouds

Direct
Soot

Total
(without
cirrus
clouds)

 
"	Figure
"There is a range of options to reduce the impact of aviation
emissions, including changes in aircraft and engine technology,
fuel, operational practices, and regulatory and economic
measures. These could be implemented either singly or in
combination by the public and/or private sector. Substantial
aircraft and engine technology advances and the air traffic
management improvements described in this report are already
incorporated in the aircraft emissions scenarios used for
climate change calculations. Other operational measures,
which have the potential to reduce emissions, and alternative
fuels were not assumed in the scenarios. Further technology
advances have the potential to provide additional fuel and
emissions reductions. In practice, some of the improvements
are expected to take place for commercial reasons. The timing
and scope of regulatory, economic, and other options may
affect the introduction of improvements and may affect demand
"	Text
"Figure 4: Estimates of the globally and annually averaged
radiative forcing from a combined fleet of subsonic and
supersonic aircraft (in Wm) due to changes in greenhouse
gases, aerosols, and contrails in 2050 under the scenario
FalH. In this scenario, the supersonic aircraft are assumed to
replace part of the subsonic fleet (11%, in terms of emissions
in scenario Fal). The bars indicate the best estimate of forcing
while the line associated with each bar is a two-thirds
uncertainty range developed using the best knowledge and
tools available at the present time. (The two-thirds uncertainty
range means that there is a 67% probability that the true
value falls within this range.) The available information on
cirrus clouds is insufficient to determine either a best estimate
or an uncertainty range; the dashed line indicates a range of
possible best estimates. The estimate for total forcing does
not include the effect of changes in cirrus cloudiness. The
uncertainty estimate for the total radiative forcing (without
additional cirrus) is calculated as the square root of the sums
of the squares of the upper and lower ranges. The level of
scientific understanding for the supersonic components are
carbon dioxide, “good;” ozone, “poor; and water vapour, “poor.”
"	Text
"Voluntary agreements are also currently being explored as a
means of achieving reductions in emissions from the aviation
"	Text
"several decades. Reducing sulfur content of kerosene will
reduce SO, emissions and sulfate particle formation.
"	Text
"Improved operational efficiency may result in attracting
additional air traffic, although no studies providing evidence
on the existence of this effect have been identified.
"	Text
"and reducing taxiing. The potential improvements in these
operational measures could reduce fuel burned, and emissions,
in the range 2 to 6%.
"	Text
"Other operational measures to reduce the amount of fuel
burned per passenger-km include increasing load factors
(carrying more passengers or freight on a given aircraft),
eliminating non-essential weight, optimizing aircraft speed,
limiting the use of auxiliary power (e.g., for heating, ventilation),
"	Text
"The formation of sulfate particles from aircraft emissions,
which depends on engine and plume characteristics, is reduced
as fuel sulfur content decreases. While technology exists to
remove virtually all sulfur from fuel, its removal results in a
reduction in lubricity.
"	Text
"Environmental levies (charges and taxes) could be a means for
reducing growth of aircraft emissions by further stimulating
the development and use of more efficient aircraft and by
reducing growth in demand for aviation transportation. Studies
show that to be environmentally effective, levies would need to
be addressed in an international framework.
"	Text
"Market-based options, such as environmental levies (charges
and taxes) and emissions trading, have the potential to encourage
technological innovation and to improve efficiency, and may
reduce demand for air travel. Many of these approaches have
not been fully investigated or tested in aviation and their out-
comes are uncertain.
"	Text
"Engine emissions certification is a means for reducing specific
emissions. The aviation authorities currently use this approach
to regulate emissions for carbon monoxide, hydrocarbons,
NO,, and smoke. The International Civil Aviation Organization
has begun work to assess the need for standards for aircraft
emissions at cruise altitude to complement existing LTO
standards for NO, and other emissions.
"	Text
"Air traffic management systems are used for the guidance,
separation, coordination, and control of aircraft movements.
Existing national and international air traffic management
systems have limitations which result, for example, in holding
(aircraft flying in a fixed pattern waiting for permission to
land), inefficient routings, and sub-optimal flight profiles.
These limitations result in excess fuel burn and consequently
excess emissions.
"	Text
"Another approach that could be considered for mitigating aviation
emissions is emissions trading, a market-based approach which
enables participants to cooperatively minimize the costs of reducing
emissions. Emissions trading has not been tested in aviation
though it has been used for sulfur dioxide (SO) in the United
States of America and is possible for ozone-depleting substances
in the Montreal Protocol. This approach is one of the provisions
of the Kyoto Protocol where it applies to Annex B Parties.
"	Text
"For the current aircraft fleet and operations, addressing the
above-mentioned limitations in air traffic management systems
could reduce fuel burned in the range of 6 to 12%. It is anticipated
that the improvement needed for these fuel burn reductions will
be fully implemented in the next 20 years, provided that the
necessary institutional and regulatory arrangements have been
put in place in time. The scenarios developed in this report
assume the timely implementation of these ATM improve-
ments, when estimating fuel use.
"	Text
"Jet aircraft require fuel with a high energy density, especially
for long-haul flights. Other fuel options, such as hydrogen,
may be viable in the long term, but would require new aircraft
designs and new infrastructure for supply. Hydrogen fuel
would eliminate emissions of carbon dioxide from aircraft, but
would increase those of water vapour. The overall environmen-
tal impacts and the environmental sustainability of the produc-
tion and use of hydrogen or any other alternative fuels have not
been determined.
"	Text
"Improvements in air traffic management (ATM) and other
operational procedures could reduce aviation fuel burn by
between 8 and 18%. The large majority (6 to 12%) of these
reductions comes from ATM improvements which it is anticipated
will be fully implemented in the next 20 years. All engine
emissions will be reduced as a consequence. In all aviation
emission scenarios considered in this report the reductions
from ATM improvements have already been taken into account.
The rate of introduction of improved ATM will depend on the
implementation of the essential institutional arrangements at
an international level.
"	Text
"Although improvements in aircraft and engine technology and in
the efficiency of the air traffic system will bring environmental
benefits, these will not fully offset the effects of the increased
emissions resulting from the projected growth in aviation. Policy
options to reduce emissions further include more stringent
aircraft engine emissions regulations, removal of subsidies and
incentives that have negative environmental consequences,
market-based options such as environmental levies (charges and
taxes) and emissions trading, voluntary agreements, research
programmes, and substitution of aviation by rail and coach.
Most of these options would lead to increased airline costs and
fares. Some of these approaches have not been fully investigated
or tested in aviation and their outcomes are uncertain.
"	Text
"sector. Such agreements have been used in other sectors to
reduce greenhouse gas emissions or to enhance sinks.
"	Text
"Measures that can also be considered are removal of subsidies
or incentives which would have negative environmental
consequences, and research programmes.
"	Text
"There are a number of key socio-economic and technological
issues that need greater definition, including inter alia the
following:
"	Text
"There are a number of key areas of scientific uncertainty that
limit our ability to project aviation impacts on climate and
ozone:
"	Text
"The influence of contrails and aerosols on cirrus clouds
The role of NO, in changing ozone and methane
concentrations

The ability of aerosols to alter chemical processes

The transport of atmospheric gases and particles in the
upper troposphere/lower stratosphere

The climate response to regional forcings and stratospheric
perturbations.
"	List
"Substitution by rail and coach could result in the reduction of
carbon dioxide emissions per passenger-km. The scope for this
reduction is limited to high density, short-haul routes, which
could have coach or rail links. Estimates show that up to 10%
of the travelers in Europe could be transferred from aircraft to
high-speed trains. Further analysis, including trade-offs
between a wide range of environmental effects (e.g., noise
exposure, local air quality, and global atmospheric effects) is
needed to explore the potential of substitution.
"	Text
"This report has assessed the potential climate and ozone changes
due to aircraft to the year 2050 under different scenarios. It rec-
ognizes that the effects of some types of aircraft emissions are well
understood. It also reveals that the effects of others are not,
because of the many scientific uncertainties. There has been a
steady improvement in characterizing the potential impacts of
human activities, including the effects of aviation on the global
atmosphere. The report has also examined technological
advances, infrastructure improvements, and regulatory or market-
based measures to reduce aviation emissions. Further work is
required to reduce scientific and other uncertainties, to under-
stand better the options for reducing emissions, to better inform
decisionmakers, and to improve the understanding of the social
and economic issues associated with the demand for air transport.
"	Text
"Characterization of demand for commercial aviation
services, including airport and airway infrastructure
constraints and associated technological change
Methods to assess external costs and the environmental
benefits of regulatory and market-based options
Assessment of the macroeconomic effects of emission
reductions in the aviation industry that might result
from mitigation measures

Technological capabilities and operational practices to
reduce emissions leading to the formation of contrails
and increased cloudiness

The understanding of the economic and environmental
effects of meeting potential stabilization scenarios (for
atmospheric concentrations of greenhouse gases), including
measures to reduce emissions from aviation and also
including such issues as the relative environmental
impacts of different transportation modes.
"	List
" 

and Spanish).
"	Text
" 

1996 (also in French and Spanish).
"	Text
"Vv. IPCC METHODOLOGIES
"	Title
"Ii. IPCC SPECIAL REPORT, 1994
"	Title
"VI. IPCC TECHNICAL PAPERS
"	Title
"VII. IPCC SPECIAL REPORT, 1999
"	Title
"Report of the IPCC Country Study Workshop, 1992.
"	Text
"Preliminary Guidelines for Assessing Impacts of Climate Change, 1992.
"	Text
"Emissions Scenarios (prepared by the IPCC Response Strategies
Working Group), 1990.
"	Text
"THE REGIONAL IMPACTS OF CLIMATE CHANGE: AN
ASSESSMENT OF VULNERABILITY (including Summary for
"	Text
"CLIMATE CHANGE 1994 — Radiative Forcing of Climate
Change and An Evaluation of the IPCC IS92 Emission Scenarios.
"	Text
"Assessment of the Vulnerability of Coastal Areas to Sea Level Rise
— A Common Methodology, 1991.
"	Text
"FM REN EEN ERAN ED EBB NE BANA BIDEREA ERA LNAI BERENS EEE
Summary for Policymakers, which is available in Arabic, Chinese,
English, French, Russian and Spanish).

A On td Dnt AE TOO U1

 

A T..4 7177 19000

 
"	Text
"AVDIEOIWERINE UE VURUINEINADEIUEE EO UCU OUlIIaly tur
Policymakers, which is available in Arabic, Chinese, English, French,

Russian and Spanish).

A Onantal Dannet FIDO Wreebingn Cenuen TW 1007

 
"	Text
"IMPLICATIONS OF PROPOSED CO, EMISSIONS
LIMITATIONS — IPCC Technical Paper 4, 1997 (also in French
and Spanish).
"	Text
"(Please note: the IPCC Synthesis and the three Summaries for
Policymakers have been published in a single volume and are also
available in Arabic, Chinese, French, Russian and Spanish.)
"	Text
"Global Climate Change and the Rising Challenge of the Sea.
Coastal Zone Management Subgroup of the IPCC Response
Strategies Working Group, 1992.
"	Text
"CLIMATE CHANGE: The IPCC 1990 and 1992 Assessments —
IPCC First Assessment Report Overview and Policymaker
Summaries, and 1992 IPCC Supplement (also in Chinese, French,
Russian and Spanish).
"	Text
"a) CLIMATE CHANGE 1992 — The Supplementary Report to
the IPCC Scientific Assessment. The 1992 report of the IPCC
Scientific Assessment Working Group.

b) CLIMATE CHANGE 1992 — The Supplementary Report to
the IPCC Impacts Assessment. The 1992 report of the IPCC
Impacts Assessment Working Group.
"	List
"c) CLIMATE CHANGE 1995 — The Economic and Social
Dimensions of Climate Change (including Summary for
Policymakers). Report of IPCC Working Group III, 1995.

d) The IPCC Second Assessment Synthesis of Scientific-Technical
Information Relevant to Interpreting Article 2 of the UN
Framework Convention on Climate Change, 1995.
"	List
"a) CLIMATE CHANGE 1995 — The Science of Climate Change
(including Summary for Policymakers). Report of IPCC Working
Group I, 1995.

b) CLIMATE CHANGE 1995 — Scientific-Technical Analyses of
Impacts, Adaptations and Mitigation of Climate Change
(including Summary for Policymakers). Report of IPCC Working
Group II, 1995.
"	List
"a) IPCC Guidelines for National Greenhouse Gas Inventories (3
volumes), 1994 (also in French, Russian and Spanish).

b) IPCC Technical Guidelines for Assessing Climate Change
Impacts and Adaptations, 1995 (also in Arabic, Chinese, French,
Russian and Spanish).

c) Revised 1996 IPCC Guidelines for National Greenhouse Gas
Inventories (3 volumes), 1996.
"	List
"a)

b)

c)

d)

CLIMATE CHANGE — The IPCC Scientific Assessment. The
1990 report of the IPCC Scientific Assessment Working Group
(also in Chinese, French, Russian and Spanish).

CLIMATE CHANGE — The IPCC Impacts Assessment. The
1990 report of the IPCC Impacts Assessment Working Group (also
in Chinese, French, Russian and Spanish).

CLIMATE CHANGE — The IPCC Response Strategies. The
1990 report of the IPCC Response Strategies Working Group (also
in Chinese, French, Russian and Spanish).

Overview and Policymaker Summaries, 1990.
"	List
